iso2,year,gender,age_group,cases
UY,2006,f,65+,10.0
UY,2007,m,0-14,1.0
UY,2007,m,15-24,39.0
UY,2007,m,25-34,69.0
UY,2007,m,35-44,37.0
UY,2007,m,45-54,50.0
UY,2007,m,55-64,39.0
UY,2007,m,65+,39.0
UY,2007,f,0-14,1.0
UY,2007,f,15-24,23.0
UY,2007,f,25-34,26.0
UY,2007,f,35-44,22.0
UY,2007,f,45-54,14.0
UY,2007,f,55-64,7.0
UY,2007,f,65+,13.0
UY,2008,m,0-4,0.0
UY,2008,m,5-14,1.0
UY,2008,m,0-14,1.0
UY,2008,m,15-24,49.0
UY,2008,m,25-34,71.0
UY,2008,m,35-44,64.0
UY,2008,m,45-54,45.0
UY,2008,m,55-64,28.0
UY,2008,m,65+,34.0
UY,2008,m,unknown,0.0
UY,2008,f,0-4,0.0
UY,2008,f,5-14,4.0
UY,2008,f,0-14,4.0
UY,2008,f,15-24,26.0
UY,2008,f,25-34,35.0
UY,2008,f,35-44,26.0
UY,2008,f,45-54,15.0
UY,2008,f,55-64,13.0
UY,2008,f,65+,13.0
UY,2008,f,unknown,0.0
UZ,1996,m,0-14,2.0
UZ,1996,m,15-24,96.0
UZ,1996,m,25-34,1042.0
UZ,1996,m,35-44,650.0
UZ,1996,m,45-54,0.0
UZ,1996,m,55-64,196.0
UZ,1996,m,65+,0.0
UZ,1996,f,0-14,5.0
UZ,1996,f,15-24,87.0
UZ,1996,f,25-34,799.0
UZ,1996,f,35-44,324.0
UZ,1996,f,45-54,0.0
UZ,1996,f,55-64,149.0
UZ,1996,f,65+,0.0
UZ,1998,m,0-14,0.0
UZ,1998,m,15-24,6.0
UZ,1998,m,25-34,5.0
UZ,1998,m,35-44,0.0
UZ,1998,m,45-54,1.0
UZ,1998,m,55-64,1.0
UZ,1998,m,65+,0.0
UZ,1998,f,0-14,0.0
UZ,1998,f,15-24,9.0
UZ,1998,f,25-34,9.0
UZ,1998,f,35-44,4.0
UZ,1998,f,45-54,2.0
UZ,1998,f,55-64,1.0
UZ,1998,f,65+,1.0
UZ,1999,m,0-14,4.0
UZ,1999,m,15-24,429.0
UZ,1999,m,25-34,926.0
UZ,1999,m,35-44,519.0
UZ,1999,m,45-54,262.0
UZ,1999,m,55-64,146.0
UZ,1999,m,65+,100.0
UZ,1999,f,0-14,11.0
UZ,1999,f,15-24,346.0
UZ,1999,f,25-34,647.0
UZ,1999,f,35-44,339.0
UZ,1999,f,45-54,186.0
UZ,1999,f,55-64,136.0
UZ,1999,f,65+,124.0
UZ,2000,m,0-14,6.0
UZ,2000,m,15-24,351.0
UZ,2000,m,25-34,749.0
UZ,2000,m,35-44,510.0
UZ,2000,m,45-54,346.0
UZ,2000,m,55-64,213.0
UZ,2000,m,65+,107.0
UZ,2000,f,0-14,11.0
UZ,2000,f,15-24,261.0
UZ,2000,f,25-34,547.0
UZ,2000,f,35-44,288.0
UZ,2000,f,45-54,213.0
UZ,2000,f,55-64,112.0
UZ,2000,f,65+,111.0
UZ,2001,m,0-14,7.0
UZ,2001,m,15-24,390.0
UZ,2001,m,25-34,905.0
UZ,2001,m,35-44,523.0
UZ,2001,m,45-54,396.0
UZ,2001,m,55-64,253.0
UZ,2001,m,65+,133.0
UZ,2001,f,0-14,21.0
UZ,2001,f,15-24,337.0
UZ,2001,f,25-34,631.0
UZ,2001,f,35-44,338.0
UZ,2001,f,45-54,267.0
UZ,2001,f,55-64,216.0
UZ,2001,f,65+,181.0
UZ,2002,m,0-14,10.0
UZ,2002,m,15-24,330.0
UZ,2002,m,25-34,481.0
UZ,2002,m,35-44,318.0
UZ,2002,m,45-54,178.0
UZ,2002,m,55-64,87.0
UZ,2002,m,65+,111.0
UZ,2002,f,0-14,18.0
UZ,2002,f,15-24,277.0
UZ,2002,f,25-34,394.0
UZ,2002,f,35-44,214.0
UZ,2002,f,45-54,127.0
UZ,2002,f,55-64,96.0
UZ,2002,f,65+,125.0
UZ,2003,m,0-14,9.0
UZ,2003,m,15-24,487.0
UZ,2003,m,25-34,828.0
UZ,2003,m,35-44,595.0
UZ,2003,m,45-54,412.0
UZ,2003,m,55-64,253.0
UZ,2003,m,65+,220.0
UZ,2003,f,0-14,29.0
UZ,2003,f,15-24,360.0
UZ,2003,f,25-34,588.0
UZ,2003,f,35-44,353.0
UZ,2003,f,45-54,210.0
UZ,2003,f,55-64,172.0
UZ,2003,f,65+,174.0
UZ,2004,m,0-14,23.0
UZ,2004,m,15-24,512.0
UZ,2004,m,25-34,835.0
UZ,2004,m,35-44,607.0
UZ,2004,m,45-54,502.0
UZ,2004,m,55-64,275.0
UZ,2004,m,65+,252.0
UZ,2004,f,0-14,31.0
UZ,2004,f,15-24,430.0
UZ,2004,f,25-34,600.0
UZ,2004,f,35-44,341.0
UZ,2004,f,45-54,274.0
UZ,2004,f,55-64,211.0
UZ,2004,f,65+,226.0
UZ,2005,m,0-4,1.0
UZ,2005,m,5-14,24.0
UZ,2005,m,0-14,25.0
UZ,2005,m,15-24,596.0
UZ,2005,m,25-34,831.0
UZ,2005,m,35-44,723.0
UZ,2005,m,45-54,522.0
UZ,2005,m,55-64,263.0
UZ,2005,m,65+,313.0
UZ,2005,f,0-4,1.0
UZ,2005,f,5-14,39.0
UZ,2005,f,0-14,40.0
UZ,2005,f,15-24,538.0
UZ,2005,f,25-34,597.0
UZ,2005,f,35-44,375.0
UZ,2005,f,45-54,288.0
UZ,2005,f,55-64,217.0
UZ,2005,f,65+,367.0
UZ,2006,m,0-4,8.0
UZ,2006,m,5-14,11.0
UZ,2006,m,0-14,19.0
UZ,2006,m,15-24,568.0
UZ,2006,m,25-34,807.0
UZ,2006,m,35-44,717.0
UZ,2006,m,45-54,565.0
UZ,2006,m,55-64,268.0
UZ,2006,m,65+,329.0
UZ,2006,f,0-4,5.0
UZ,2006,f,5-14,36.0
UZ,2006,f,0-14,41.0
UZ,2006,f,15-24,544.0
UZ,2006,f,25-34,597.0
UZ,2006,f,35-44,346.0
UZ,2006,f,45-54,327.0
UZ,2006,f,55-64,224.0
UZ,2006,f,65+,421.0
UZ,2007,m,0-4,0.0
UZ,2007,m,5-14,18.0
UZ,2007,m,0-14,18.0
UZ,2007,m,15-24,569.0
UZ,2007,m,25-34,768.0
UZ,2007,m,35-44,579.0
UZ,2007,m,45-54,583.0
UZ,2007,m,55-64,282.0
UZ,2007,m,65+,380.0
UZ,2007,m,unknown,0.0
UZ,2007,f,0-4,1.0
UZ,2007,f,5-14,24.0
UZ,2007,f,0-14,25.0
UZ,2007,f,15-24,485.0
UZ,2007,f,25-34,507.0
UZ,2007,f,35-44,342.0
UZ,2007,f,45-54,255.0
UZ,2007,f,55-64,235.0
UZ,2007,f,65+,436.0
UZ,2007,f,unknown,0.0
UZ,2008,m,0-4,3.0
UZ,2008,m,5-14,7.0
UZ,2008,m,0-14,10.0
UZ,2008,m,15-24,515.0
UZ,2008,m,25-34,688.0
UZ,2008,m,35-44,572.0
UZ,2008,m,45-54,544.0
UZ,2008,m,55-64,287.0
UZ,2008,m,65+,369.0
UZ,2008,f,0-4,2.0
UZ,2008,f,5-14,21.0
UZ,2008,f,0-14,23.0
UZ,2008,f,15-24,427.0
UZ,2008,f,25-34,479.0
UZ,2008,f,35-44,309.0
UZ,2008,f,45-54,273.0
UZ,2008,f,55-64,227.0
UZ,2008,f,65+,394.0
VC,1998,m,0-14,0.0
VC,1998,m,15-24,0.0
VC,1998,m,25-34,2.0
VC,1998,m,35-44,0.0
VC,1998,m,45-54,1.0
VC,1998,m,55-64,0.0
VC,1998,m,65+,0.0
VC,2000,m,0-14,0.0
VC,2000,m,15-24,1.0
VC,2000,m,25-34,0.0
VC,2000,m,35-44,4.0
VC,2000,m,45-54,2.0
VC,2000,m,55-64,0.0
VC,2000,m,65+,1.0
VC,2000,f,0-14,1.0
VC,2000,f,15-24,0.0
VC,2000,f,25-34,0.0
VC,2000,f,35-44,0.0
VC,2000,f,45-54,0.0
VC,2000,f,55-64,0.0
VC,2000,f,65+,0.0
VC,2001,m,35-44,1.0
VC,2001,m,45-54,2.0
VC,2002,m,35-44,1.0
VC,2002,m,45-54,1.0
VC,2002,m,55-64,2.0
VC,2002,m,65+,2.0
VC,2002,f,25-34,1.0
VC,2002,f,65+,1.0
VC,2003,m,35-44,2.0
VC,2003,m,55-64,1.0
VC,2003,f,15-24,1.0
VC,2003,f,35-44,1.0
VC,2003,f,65+,1.0
VC,2005,m,0-14,0.0
VC,2005,m,15-24,0.0
VC,2005,m,25-34,0.0
VC,2005,m,35-44,2.0
VC,2005,m,45-54,1.0
VC,2005,m,55-64,0.0
VC,2005,m,65+,2.0
VC,2005,f,0-14,0.0
VC,2005,f,15-24,0.0
VC,2005,f,25-34,1.0
VC,2005,f,35-44,0.0
VC,2005,f,45-54,1.0
VC,2005,f,55-64,0.0
VC,2005,f,65+,0.0
VC,2006,m,55-64,4.0
VC,2006,m,65+,2.0
VC,2006,f,65+,2.0
VC,2007,m,0-4,0.0
VC,2007,m,5-14,0.0
VC,2007,m,0-14,0.0
VC,2007,m,15-24,0.0
VC,2007,m,25-34,1.0
VC,2007,m,35-44,3.0
VC,2007,m,45-54,0.0
VC,2007,m,55-64,1.0
VC,2007,m,65+,0.0
VC,2007,f,0-4,0.0
VC,2007,f,5-14,0.0
VC,2007,f,0-14,0.0
VC,2007,f,15-24,0.0
VC,2007,f,25-34,0.0
VC,2007,f,35-44,0.0
VC,2007,f,45-54,0.0
VC,2007,f,55-64,0.0
VC,2007,f,65+,0.0
VE,1999,m,0-14,32.0
VE,1999,m,15-24,378.0
VE,1999,m,25-34,452.0
VE,1999,m,35-44,420.0
VE,1999,m,45-54,368.0
VE,1999,m,55-64,283.0
VE,1999,m,65+,346.0
VE,1999,f,0-14,28.0
VE,1999,f,15-24,283.0
VE,1999,f,25-34,315.0
VE,1999,f,35-44,195.0
VE,1999,f,45-54,169.0
VE,1999,f,55-64,134.0
VE,1999,f,65+,267.0
VE,2002,m,0-14,19.0
VE,2002,m,15-24,339.0
VE,2002,m,25-34,429.0
VE,2002,m,35-44,425.0
VE,2002,m,45-54,380.0
VE,2002,m,55-64,246.0
VE,2002,m,65+,313.0
VE,2002,f,0-14,42.0
VE,2002,f,15-24,274.0
VE,2002,f,25-34,280.0
VE,2002,f,35-44,218.0
VE,2002,f,45-54,158.0
VE,2002,f,55-64,123.0
VE,2002,f,65+,198.0
VE,2003,m,0-14,39.0
VE,2003,m,15-24,361.0
VE,2003,m,25-34,459.0
VE,2003,m,35-44,453.0
VE,2003,m,45-54,405.0
VE,2003,m,55-64,284.0
VE,2003,m,65+,316.0
VE,2003,f,0-14,46.0
VE,2003,f,15-24,340.0
VE,2003,f,25-34,355.0
VE,2003,f,35-44,240.0
VE,2003,f,45-54,204.0
VE,2003,f,55-64,140.0
VE,2003,f,65+,240.0
VE,2004,m,0-14,24.0
VE,2004,m,15-24,373.0
VE,2004,m,25-34,454.0
VE,2004,m,35-44,459.0
VE,2004,m,45-54,407.0
VE,2004,m,55-64,272.0
VE,2004,m,65+,316.0
VE,2004,f,0-14,36.0
VE,2004,f,15-24,311.0
VE,2004,f,25-34,324.0
VE,2004,f,35-44,239.0
VE,2004,f,45-54,184.0
VE,2004,f,55-64,135.0
VE,2004,f,65+,242.0
VE,2005,m,0-14,35.0
VE,2005,m,15-24,312.0
VE,2005,m,25-34,395.0
VE,2005,m,35-44,413.0
VE,2005,m,45-54,402.0
VE,2005,m,55-64,265.0
VE,2005,m,65+,332.0
VE,2005,f,0-14,37.0
VE,2005,f,15-24,351.0
VE,2005,f,25-34,299.0
VE,2005,f,35-44,267.0
VE,2005,f,45-54,183.0
VE,2005,f,55-64,146.0
VE,2005,f,65+,216.0
VE,2006,m,0-4,1.0
VE,2006,m,5-14,9.0
VE,2006,m,0-14,10.0
VE,2006,m,15-24,323.0
VE,2006,m,25-34,405.0
VE,2006,m,35-44,413.0
VE,2006,m,45-54,422.0
VE,2006,m,55-64,267.0
VE,2006,m,65+,320.0
VE,2006,f,0-4,2.0
VE,2006,f,5-14,40.0
VE,2006,f,0-14,42.0
VE,2006,f,15-24,322.0
VE,2006,f,25-34,297.0
VE,2006,f,35-44,188.0
VE,2006,f,45-54,173.0
VE,2006,f,55-64,140.0
VE,2006,f,65+,225.0
VE,2007,m,0-4,0.0
VE,2007,m,5-14,17.0
VE,2007,m,0-14,17.0
VE,2007,m,15-24,324.0
VE,2007,m,25-34,382.0
VE,2007,m,35-44,390.0
VE,2007,m,45-54,389.0
VE,2007,m,55-64,272.0
VE,2007,m,65+,295.0
VE,2007,f,0-4,0.0
VE,2007,f,5-14,40.0
VE,2007,f,0-14,40.0
VE,2007,f,15-24,276.0
VE,2007,f,25-34,271.0
VE,2007,f,35-44,199.0
VE,2007,f,45-54,160.0
VE,2007,f,55-64,147.0
VE,2007,f,65+,230.0
VE,2008,m,0-4,0.0
VE,2008,m,5-14,18.0
VE,2008,m,0-14,18.0
VE,2008,m,15-24,364.0
VE,2008,m,25-34,358.0
VE,2008,m,35-44,326.0
VE,2008,m,45-54,389.0
VE,2008,m,55-64,271.0
VE,2008,m,65+,285.0
VE,2008,m,unknown,0.0
VE,2008,f,0-4,0.0
VE,2008,f,5-14,25.0
VE,2008,f,0-14,25.0
VE,2008,f,15-24,309.0
VE,2008,f,25-34,272.0
VE,2008,f,35-44,228.0
VE,2008,f,45-54,171.0
VE,2008,f,55-64,146.0
VE,2008,f,65+,182.0
VE,2008,f,unknown,0.0
VG,2000,m,55-64,1.0
VG,2002,f,65+,1.0
VG,2004,m,45-54,1.0
VG,2004,f,25-34,1.0
VI,1995,m,0-14,0.0
VI,1995,m,15-24,0.0
VI,1995,m,25-34,0.0
VI,1995,m,35-44,1.0
VI,1995,m,45-54,1.0
VI,1995,m,55-64,0.0
VI,1995,m,65+,0.0
VI,1996,m,0-14,0.0
VI,1996,m,15-24,0.0
VI,1996,m,25-34,1.0
VI,1996,m,35-44,1.0
VI,1996,m,45-54,0.0
VI,1996,m,55-64,1.0
VI,1996,m,65+,0.0
VI,1996,f,0-14,0.0
VI,1996,f,15-24,0.0
VI,1996,f,25-34,1.0
VI,1996,f,35-44,0.0
VI,1996,f,45-54,0.0
VI,1996,f,55-64,0.0
VI,1996,f,65+,1.0
VN,1996,m,0-14,92.0
VN,1996,m,15-24,1994.0
VN,1996,m,25-34,5716.0
VN,1996,m,35-44,7137.0
VN,1996,m,45-54,5170.0
VN,1996,m,55-64,5839.0
VN,1996,m,65+,6292.0
VN,1996,f,0-14,91.0
VN,1996,f,15-24,1127.0
VN,1996,f,25-34,2606.0
VN,1996,f,35-44,3045.0
VN,1996,f,45-54,2504.0
VN,1996,f,55-64,3360.0
VN,1996,f,65+,3938.0
VN,1997,m,0-14,103.0
VN,1997,m,15-24,2162.0
VN,1997,m,25-34,6427.0
VN,1997,m,35-44,8363.0
VN,1997,m,45-54,5820.0
VN,1997,m,55-64,5892.0
VN,1997,m,65+,6989.0
VN,1997,f,0-14,73.0
VN,1997,f,15-24,1163.0
VN,1997,f,25-34,2809.0
VN,1997,f,35-44,3302.0
VN,1997,f,45-54,2590.0
VN,1997,f,55-64,3614.0
VN,1997,f,65+,4340.0
VN,1998,m,0-14,56.0
VN,1998,m,15-24,2441.0
VN,1998,m,25-34,6567.0
VN,1998,m,35-44,8765.0
VN,1998,m,45-54,6143.0
VN,1998,m,55-64,5925.0
VN,1998,m,65+,7274.0
VN,1998,f,0-14,60.0
VN,1998,f,15-24,1344.0
VN,1998,f,25-34,2749.0
VN,1998,f,35-44,3102.0
VN,1998,f,45-54,2576.0
VN,1998,f,55-64,3296.0
VN,1998,f,65+,4575.0
VN,1999,m,0-14,58.0
VN,1999,m,15-24,2254.0
VN,1999,m,25-34,6355.0
VN,1999,m,35-44,8392.0
VN,1999,m,45-54,6465.0
VN,1999,m,55-64,5530.0
VN,1999,m,65+,7371.0
VN,1999,f,0-14,68.0
VN,1999,f,15-24,1361.0
VN,1999,f,25-34,2511.0
VN,1999,f,35-44,3029.0
VN,1999,f,45-54,2549.0
VN,1999,f,55-64,3034.0
VN,1999,f,65+,4828.0
VN,2000,m,0-14,51.0
VN,2000,m,15-24,2367.0
VN,2000,m,25-34,6147.0
VN,2000,m,35-44,8209.0
VN,2000,m,45-54,6713.0
VN,2000,m,55-64,5150.0
VN,2000,m,65+,7712.0
VN,2000,f,0-14,64.0
VN,2000,f,15-24,1334.0
VN,2000,f,25-34,2320.0
VN,2000,f,35-44,2754.0
VN,2000,f,45-54,2594.0
VN,2000,f,55-64,2847.0
VN,2000,f,65+,4907.0
VN,2001,m,0-14,39.0
VN,2001,m,15-24,2756.0
VN,2001,m,25-34,6319.0
VN,2001,m,35-44,8457.0
VN,2001,m,45-54,7054.0
VN,2001,m,55-64,5205.0
VN,2001,m,65+,7643.0
VN,2001,f,0-14,48.0
VN,2001,f,15-24,1390.0
VN,2001,f,25-34,2357.0
VN,2001,f,35-44,2656.0
VN,2001,f,45-54,2574.0
VN,2001,f,55-64,2530.0
VN,2001,f,65+,5174.0
VN,2002,m,0-14,57.0
VN,2002,m,15-24,3250.0
VN,2002,m,25-34,6762.0
VN,2002,m,35-44,8855.0
VN,2002,m,45-54,8040.0
VN,2002,m,55-64,5162.0
VN,2002,m,65+,8184.0
VN,2002,f,0-14,68.0
VN,2002,f,15-24,1571.0
VN,2002,f,25-34,2357.0
VN,2002,f,35-44,2508.0
VN,2002,f,45-54,2619.0
VN,2002,f,55-64,2409.0
VN,2002,f,65+,4969.0
VN,2003,m,0-14,49.0
VN,2003,m,15-24,3475.0
VN,2003,m,25-34,7036.0
VN,2003,m,35-44,8486.0
VN,2003,m,45-54,7965.0
VN,2003,m,55-64,5066.0
VN,2003,m,65+,7793.0
VN,2003,f,0-14,66.0
VN,2003,f,15-24,1659.0
VN,2003,f,25-34,2262.0
VN,2003,f,35-44,2327.0
VN,2003,f,45-54,2574.0
VN,2003,f,55-64,2283.0
VN,2003,f,65+,4896.0
VN,2004,m,0-14,54.0
VN,2004,m,15-24,3486.0
VN,2004,m,25-34,7364.0
VN,2004,m,35-44,9110.0
VN,2004,m,45-54,8743.0
VN,2004,m,55-64,5257.0
VN,2004,m,65+,8206.0
VN,2004,f,0-14,66.0
VN,2004,f,15-24,1740.0
VN,2004,f,25-34,2398.0
VN,2004,f,35-44,2218.0
VN,2004,f,45-54,2551.0
VN,2004,f,55-64,2226.0
VN,2004,f,65+,4970.0
VN,2005,m,0-14,54.0
VN,2005,m,15-24,3408.0
VN,2005,m,25-34,7105.0
VN,2005,m,35-44,8738.0
VN,2005,m,45-54,8606.0
VN,2005,m,55-64,4958.0
VN,2005,m,65+,7573.0
VN,2005,f,0-14,47.0
VN,2005,f,15-24,1747.0
VN,2005,f,25-34,2293.0
VN,2005,f,35-44,2116.0
VN,2005,f,45-54,2298.0
VN,2005,f,55-64,2023.0
VN,2005,f,65+,4604.0
VN,2006,m,0-14,49.0
VN,2006,m,15-24,3761.0
VN,2006,m,25-34,7549.0
VN,2006,m,35-44,8931.0
VN,2006,m,45-54,8717.0
VN,2006,m,55-64,5037.0
VN,2006,m,65+,7408.0
VN,2006,f,0-14,62.0
VN,2006,f,15-24,1827.0
VN,2006,f,25-34,2381.0
VN,2006,f,35-44,2036.0
VN,2006,f,45-54,2283.0
VN,2006,f,55-64,1996.0
VN,2006,f,65+,4400.0
VN,2007,m,0-14,48.0
VN,2007,m,15-24,3587.0
VN,2007,m,25-34,7431.0
VN,2007,m,35-44,8391.0
VN,2007,m,45-54,8451.0
VN,2007,m,55-64,5046.0
VN,2007,m,65+,7026.0
VN,2007,f,0-14,59.0
VN,2007,f,15-24,1939.0
VN,2007,f,25-34,2354.0
VN,2007,f,35-44,1923.0
VN,2007,f,45-54,2170.0
VN,2007,f,55-64,1891.0
VN,2007,f,65+,4144.0
VN,2008,m,0-14,36.0
VN,2008,m,15-24,3401.0
VN,2008,m,25-34,7148.0
VN,2008,m,35-44,8230.0
VN,2008,m,45-54,8811.0
VN,2008,m,55-64,5158.0
VN,2008,m,65+,6667.0
VN,2008,m,unknown,0.0
VN,2008,f,0-14,48.0
VN,2008,f,15-24,1993.0
VN,2008,f,25-34,2416.0
VN,2008,f,35-44,1820.0
VN,2008,f,45-54,2087.0
VN,2008,f,55-64,1858.0
VN,2008,f,65+,3811.0
VN,2008,f,unknown,0.0
VU,1995,m,0-14,0.0
VU,1995,m,15-24,6.0
VU,1995,m,25-34,2.0
VU,1995,m,35-44,5.0
VU,1995,m,45-54,3.0
VU,1995,m,55-64,4.0
VU,1995,m,65+,0.0
VU,1995,f,0-14,0.0
VU,1995,f,15-24,5.0
VU,1995,f,25-34,0.0
VU,1995,f,35-44,2.0
VU,1995,f,45-54,3.0
VU,1995,f,55-64,0.0
VU,1995,f,65+,0.0
VU,1996,m,0-14,2.0
VU,1996,m,15-24,4.0
VU,1996,m,25-34,2.0
VU,1996,m,35-44,6.0
VU,1996,m,45-54,4.0
VU,1996,m,55-64,4.0
VU,1996,m,65+,1.0
VU,1996,f,0-14,2.0
VU,1996,f,15-24,10.0
VU,1996,f,25-34,3.0
VU,1996,f,35-44,5.0
VU,1996,f,45-54,3.0
VU,1996,f,55-64,4.0
VU,1996,f,65+,0.0
VU,1998,m,0-14,2.0
VU,1998,m,15-24,4.0
VU,1998,m,25-34,5.0
VU,1998,m,35-44,1.0
VU,1998,m,45-54,0.0
VU,1998,m,55-64,2.0
VU,1998,m,65+,2.0
VU,1998,f,0-14,2.0
VU,1998,f,15-24,5.0
VU,1998,f,25-34,9.0
VU,1998,f,35-44,4.0
VU,1998,f,45-54,1.0
VU,1998,f,55-64,0.0
VU,1998,f,65+,1.0
VU,1999,m,0-14,0.0
VU,1999,m,15-24,0.0
VU,1999,m,25-34,4.0
VU,1999,m,35-44,1.0
VU,1999,m,45-54,2.0
VU,1999,m,55-64,0.0
VU,1999,m,65+,0.0
VU,1999,f,0-14,0.0
VU,1999,f,15-24,2.0
VU,1999,f,25-34,10.0
VU,1999,f,35-44,4.0
VU,1999,f,45-54,1.0
VU,1999,f,55-64,0.0
VU,1999,f,65+,0.0
VU,2000,m,0-14,2.0
VU,2000,m,15-24,7.0
VU,2000,m,25-34,5.0
VU,2000,m,35-44,1.0
VU,2000,m,45-54,10.0
VU,2000,m,55-64,5.0
VU,2000,m,65+,2.0
VU,2000,f,0-14,5.0
VU,2000,f,15-24,3.0
VU,2000,f,25-34,15.0
VU,2000,f,35-44,7.0
VU,2000,f,45-54,3.0
VU,2000,f,55-64,3.0
VU,2000,f,65+,1.0
VU,2001,m,0-14,1.0
VU,2001,m,15-24,7.0
VU,2001,m,25-34,5.0
VU,2001,m,35-44,4.0
VU,2001,m,45-54,8.0
VU,2001,m,55-64,6.0
VU,2001,m,65+,1.0
VU,2001,f,0-14,1.0
VU,2001,f,15-24,10.0
VU,2001,f,25-34,4.0
VU,2001,f,35-44,3.0
VU,2001,f,45-54,2.0
VU,2001,f,55-64,1.0
VU,2001,f,65+,4.0
VU,2002,m,0-14,0.0
VU,2002,m,15-24,7.0
VU,2002,m,25-34,2.0
VU,2002,m,35-44,3.0
VU,2002,m,45-54,10.0
VU,2002,m,55-64,2.0
VU,2002,m,65+,1.0
VU,2002,f,0-14,0.0
VU,2002,f,15-24,3.0
VU,2002,f,25-34,1.0
VU,2002,f,35-44,5.0
VU,2002,f,45-54,0.0
VU,2002,f,55-64,3.0
VU,2002,f,65+,1.0
VU,2003,m,0-14,1.0
VU,2003,m,15-24,2.0
VU,2003,m,25-34,4.0
VU,2003,m,35-44,7.0
VU,2003,m,45-54,5.0
VU,2003,m,55-64,2.0
VU,2003,m,65+,3.0
VU,2003,f,0-14,0.0
VU,2003,f,15-24,4.0
VU,2003,f,25-34,4.0
VU,2003,f,35-44,3.0
VU,2003,f,45-54,2.0
VU,2003,f,55-64,1.0
VU,2003,f,65+,2.0
VU,2004,m,0-14,1.0
VU,2004,m,15-24,7.0
VU,2004,m,25-34,11.0
VU,2004,m,35-44,2.0
VU,2004,m,45-54,6.0
VU,2004,m,55-64,3.0
VU,2004,m,65+,5.0
VU,2004,f,0-14,3.0
VU,2004,f,15-24,5.0
VU,2004,f,25-34,8.0
VU,2004,f,35-44,2.0
VU,2004,f,45-54,2.0
VU,2004,f,55-64,2.0
VU,2004,f,65+,2.0
VU,2005,m,0-14,1.0
VU,2005,m,15-24,4.0
VU,2005,m,25-34,5.0
VU,2005,m,35-44,5.0
VU,2005,m,45-54,0.0
VU,2005,m,55-64,4.0
VU,2005,m,65+,1.0
VU,2005,f,0-14,0.0
VU,2005,f,15-24,5.0
VU,2005,f,25-34,1.0
VU,2005,f,35-44,2.0
VU,2005,f,45-54,4.0
VU,2005,f,55-64,1.0
VU,2005,f,65+,2.0
VU,2006,m,5-14,0.0
VU,2006,m,0-14,1.0
VU,2006,m,15-24,5.0
VU,2006,m,25-34,3.0
VU,2006,m,35-44,1.0
VU,2006,m,45-54,4.0
VU,2006,m,55-64,4.0
VU,2006,m,65+,0.0
VU,2006,f,5-14,0.0
VU,2006,f,0-14,2.0
VU,2006,f,15-24,7.0
VU,2006,f,25-34,9.0
VU,2006,f,35-44,2.0
VU,2006,f,45-54,4.0
VU,2006,f,55-64,0.0
VU,2006,f,65+,0.0
VU,2007,m,0-14,1.0
VU,2007,m,15-24,3.0
VU,2007,m,25-34,2.0
VU,2007,m,35-44,4.0
VU,2007,m,45-54,2.0
VU,2007,m,55-64,2.0
VU,2007,m,65+,2.0
VU,2007,f,0-14,1.0
VU,2007,f,15-24,6.0
VU,2007,f,25-34,8.0
VU,2007,f,35-44,1.0
VU,2007,f,45-54,6.0
VU,2007,f,55-64,1.0
VU,2007,f,65+,2.0
VU,2008,m,0-4,0.0
VU,2008,m,5-14,1.0
VU,2008,m,15-24,4.0
VU,2008,m,25-34,4.0
VU,2008,m,35-44,3.0
VU,2008,m,45-54,5.0
VU,2008,m,55-64,4.0
VU,2008,m,65+,3.0
VU,2008,m,unknown,0.0
VU,2008,f,0-4,0.0
VU,2008,f,5-14,4.0
VU,2008,f,15-24,3.0
VU,2008,f,25-34,4.0
VU,2008,f,35-44,1.0
VU,2008,f,45-54,3.0
VU,2008,f,55-64,5.0
VU,2008,f,65+,1.0
VU,2008,f,unknown,0.0
WF,1996,m,0-14,0.0
WF,1996,m,15-24,1.0
WF,1996,m,25-34,1.0
WF,1996,m,35-44,0.0
WF,1996,m,45-54,0.0
WF,1996,m,55-64,0.0
WF,1996,m,65+,0.0
WF,1996,f,0-14,0.0
WF,1996,f,15-24,1.0
WF,1996,f,25-34,3.0
WF,1996,f,35-44,1.0
WF,1996,f,45-54,1.0
WF,1996,f,55-64,0.0
WF,1996,f,65+,0.0
WF,1997,f,0-14,0.0
WF,1997,f,15-24,0.0
WF,1997,f,25-34,0.0
WF,1997,f,35-44,0.0
WF,1997,f,45-54,0.0
WF,1997,f,55-64,0.0
WF,1997,f,65+,1.0
WF,2002,m,15-24,1.0
WF,2002,m,35-44,1.0
WF,2002,m,45-54,1.0
WF,2002,m,65+,1.0
WF,2002,f,45-54,3.0
WF,2002,f,55-64,2.0
WF,2002,f,65+,1.0
WF,2003,m,0-14,0.0
WF,2003,m,15-24,0.0
WF,2003,m,25-34,2.0
WF,2003,m,35-44,2.0
WF,2003,m,45-54,2.0
WF,2003,m,55-64,0.0
WF,2003,m,65+,0.0
WF,2003,f,0-14,0.0
WF,2003,f,15-24,0.0
WF,2003,f,25-34,1.0
WF,2003,f,35-44,0.0
WF,2003,f,45-54,0.0
WF,2003,f,55-64,0.0
WF,2003,f,65+,0.0
WF,2007,m,0-4,0.0
WF,2007,m,5-14,0.0
WF,2007,m,0-14,0.0
WF,2007,m,15-24,0.0
WF,2007,m,25-34,0.0
